,ID,clean_tweets,sentiment_score,speech_category
705,1439400986137661445,baris sakit hati kadrun dukung kakak,0.13566393,neutral speech
706,1439120281277112323,od hina tni tulis jenderal maling bintang jenderal pangkat tni maling bintang panglima tni sikap banget,0.062315524,neutral speech
707,1439024984836374532,baris sakit hati kadrun sibuk bakar jenggot ganggu kerja keras presiden ri joko widodo g percaya jokowi presiden anggota g negara pengaruh dunia rakyat indonesia bangga paten,0.1255402,neutral speech
708,1438391694613889024,anjing ku monica kaing kaing comberan,-0.23645666,dangerous speech
709,1438310821881282562,partai politik rampok uang rakyat oknum pdi juang pakai kaca mata kuda,0.30150503,neutral speech
710,1438287844892545027,anjing ku fayruzfayqa kakak kaing kaing comberan,-0.26207846,dangerous speech
711,1438063161760829442,pesong bsh kadrun sukses letjen tni dudung pangkostrad do a moga komandan promosi jabat tni jenderal bintang berkat paten,0.25434107,neutral speech
712,1437953525825167361,anjing ku stres cebur comberan anak edan medan ngebacot mulut,0.44656616,neutral speech
713,1437645997006413825,adu domba jontor bodoh pelihara kakak lanjut,-0.61201733,dangerous speech
714,1436849650351312897,partai keder korupsi serang dasar pesong kakak,0.13045847,neutral speech
715,1435923625576517636,saing sempurna laku isu bohong sesat megawati soekarnoputri presiden ri ketua pdi juang sakit jelas sekjen pdi juang hasto sehat maturnuwun,0.037174612,neutral speech
716,1435403927407640576,ngeri waras ngeri kadrun bsh waras kakak,-0.18548137,dangerous speech
717,1434499421023064075,gembira ukur pandemi covid dukung ppkm laksana protokol sehat disiplin paten,0.1528514,neutral speech
718,1434476400174530561,bupati banjarnegara tantang kpk aku sedang apa nantang kpk duga jadi sangka alat bukit kuat lanjut,-0.050573647,dangerous speech
719,1433221415818334210,bsh kadrun nyinyir ngebacot bin susup talib terang benderang isi jeroan galau paten bin maju,0.11803931,neutral speech
720,1433217738378416132,ngelesssssss beda hina salib kristus takut tangkap mulut harimau,-0.116764784,dangerous speech
721,1433214841196482564,sitolol rakus jabat pesong abbassyaiful manusia munafik,-0.15007737,dangerous speech
722,1433040551205429251,otak jorok ngeresssssss dukung ppkm level selesai disiplin laksana protokol sehat paten,0.2062527,neutral speech
723,1431922363638026241,batal bebas bebas pening dengar akibat intervensi kuasa pening bsh kadrun kuasa intervensi dasar hukum duduk bonceng paten,0.009999037,neutral speech
724,1431898404012003328,nyata prabowo menteri pertahahan ri presiden ri joko widodo kagum keruh hirau jalan pimpin jokowi efektif aku hormat,-0.107328415,dangerous speech
725,1431776124707606531,haris azhar lawyer koruptor kontras somasi jenderal tni kopassus purn luhut binsar pandjaitan menko maritim investasi fitnah mulut harimau ajar tanggung ucap paten,0.13902634,neutral speech
726,1430854091941367810,yahya waloni tangkap tim mabespolri terima kasih moga berkat peran tangkap hina ku alkitab firman ikut setia amin,0.012632072,neutral speech
727,1430138104711577600,polisi aman dan tertib masyarakat nyinyir ngebacot sembarang fitnah af biar bangsa malu peristiwa ulang beda,0.23740503,neutral speech
728,1429747770684968962,baris sakit hati kadrun gagap bicara joko widodo presiden ri pimpin ppkm bantu menkonya lbp erlangga dukung penuh rakyat indonesia cinta jalan mohon do anya paten,0.19096422,neutral speech
729,1429711603054743556,anjing kaing kaing comberan mampus,-0.22445327,dangerous speech
730,1429622449247645697,persis bsh kadrun nyinyir ngebacot kritisi e o s i dukung ppkm hasil laksana protokol sehat disiplin paten,0.22963333,neutral speech
731,1428933444541640710,polisi rocky gerung gerung borgol penjara biang kerok bicara sembarang mulut sampah,-0.09778476,dangerous speech
732,1428895468910641155,bain koruptor maling uang rakyat indonesia cinta cepat lupa nyinyir ngebacot mulut serasa lsm kakak,0.074754834,neutral speech
733,1428862737572982789,marah anjing ku suharto tony kaing kaing comberan mampus,-0.19428912,dangerous speech
734,1427416684395065352,anjing stres sukses sebentar pesong wassalam,0.19222844,neutral speech
735,1426501874841112577,nenek dengar bahasa kadrun dekat maha kuasa suka salah tafsir laksana protokol sehat disiplin,-0.24078313,dangerous speech
736,1426062293675118594,anjing ku nuramin stres kaing kaing comberan rakus jabat cain,-0.15217969,dangerous speech
737,1424886589084246019,refly harun cepat lupa nikmat komisaris utama bumn gagal pecat buzzer bsh kadrun nyinyir ngebacot mulut rahland najijik keder,0.5625996,neutral speech
738,1424196644916973576,anjing ku kaing kaing comberan,-0.31253588,dangerous speech
739,1423787740940824583,nulis pandjaitan salah bsh kadrun stres adu dombaya pesong tolol kakak,-0.09027627,dangerous speech
740,1423462806972559362,tolol anjing kaing kaing comberan kakak,-0.3305164,dangerous speech
741,1422014765795201027,anjing kaing kaing comberan ngaca tolol piara diri kakak,-0.14458671,dangerous speech
742,1421797760064499712,pasal lelaki tidak setia hai bandot dukung ppkm darurat jalan sukses level turun level bravo joko widodo presiden ri jajar tingkat indonesia maju paten,0.39059845,neutral speech
743,1421718750814883845,ambisius gagal kakak puji bsh kadrun kakak,-0.112468004,dangerous speech
744,1421279722047107076,indonesia cinta krisis rasial joko widodo presiden ri fakta hti fpi ekstrimis bsh berani jokowi bubar rocky gerung gerung mimpi siang bolong af dungu mimpi paten,-0.009379029,dangerous speech
745,1420969205331943427,anjing kaing kaing comberan,-0.33697465,dangerous speech
746,1420632821954088963,guguguk masuk comberan anjing,-0.14618766,dangerous speech
747,1420632063623929861,anjing ku sy bwz marah kaing kaing comberan mampus,-0.0751614,dangerous speech
748,1420622765770428421,hariz azhar ngebacot bela koruptor malu kakak,0.08572188,neutral speech
749,1420191638823989253,anjing ku jemmy kaing kaing comberan cain,-0.2778818,dangerous speech
750,1419947561121554433,anjing ku ceisya puti piliang kaing kaing comberan tolol wassalam,-0.17117852,dangerous speech
751,1419411634527735809,anjing kaing kaing comberan,-0.33697465,dangerous speech
752,1419192636703870982,rakus jabat ku ku,-0.672143,dangerous speech
753,1419109810704773120,anjing ku gonggong comberan kakak nuhun,-0.24697167,dangerous speech
754,1419066353940529153,kadrun kadrun tangkap masuk penjara tiada af maturnuwun wassalam,0.07937831,neutral speech
755,1419064584657203204,kelompok murni tunggang seru ajak demo tolak ppkm darurat bsh kadrun partai politik oposisi kerja citra gatot gagal total bukti kerja keras joko widodo jajar pandemi covid dukung rakyat indonesia cinta paten,0.43338656,neutral speech
756,1418905698776322055,bsh kadrun tolol komentar fakta like waduuuuuh kakak followers syamza dungu dikit malu ngaca kakak,0.04858336,neutral speech
757,1418514057229864960,markas besar polri bin tni padam bakar dalang provokator aman rakyat indonesia cinta dukung joko widodo jajar keras atas pandemi covid,0.28499433,neutral speech
758,1417805675015536640,anjing ku kaing kaing comberan mampus kakak wassalam,-0.3421666,dangerous speech
759,1416937960445026305,bibit jidat laku mulut memprovok tolol kakak,-0.11362308,dangerous speech
760,1416699956379877383,maju terusssssssss lbp bsh kadrun maki stres paten,-0.12935677,dangerous speech
761,1416362019712765961,ngeri kakak pintar tk parkir bego bsh kadrun unya mundur stres dekat pesong dukung ppkm darurat laksana protokol sehat disiplin paten,0.18841934,neutral speech
762,1416337499295608832,anjing ku hendy kaing kaing comberan wassalam,-0.3516315,dangerous speech
763,1416304774056579075,berkat jenderal purn tni kopassus luhut binsar pandjaitan jaga negara indonesia cinta rongrong bsh kadrun setia dukung joko widodo presiden ri paten,0.4452892,neutral speech
764,1416186661529075717,modal jual agama selesai negara indonesia cinta ideologi pancasila joko widodo presiden ri jajar nasionalis paten,0.106063366,neutral speech
765,1415912946287349760,tua muda bsh kadrun tolol paten,-0.38740182,dangerous speech
766,1415844408222633989,bunuh karakter jenderal purn tni kopassus luhut b pandjaitan keras joko widodo presiden ri bsh kadrun modal nyinyir ngebacot kerja mulut malu,0.22653985,neutral speech
767,1415657797283291138,stres politik ajar joko widodo presiden ri indentitasnya tunjuk hidung kakak,0.3897326,neutral speech
768,1415655220273577985,tangkap c l dasar kadrun indonesia cinta negara hukum dukung ppkm darurat laksana protokol sehat disiplin paten,-0.04062867,dangerous speech
769,1415623529706315778,jenderal pur tni kopassus luhut b pandjaitan komandan ppkm darurat pandemi covid politisasi warning bsh kadrun suka nyinyir ngebacot mulut mata rakyat indonesia cinta paten,0.24986799,neutral speech
770,1415585702935285765,tokoh teladan maju terusssssssss rakyat sadar indonesia cinta ideologi pancasila takut gelintir kadrun paten,0.012500405,neutral speech
771,1415490848993677312,kerja hoaxs nyinyir ngebacot mulut otak i l followersnya fakta gabung ditwitter tahun bsh kadrun kerja anggur paten,0.20347673,neutral speech
772,1415461424025923587,kelapa tua minyak paten biar bsh kadrun kejang kejang,0.5199569,neutral speech
773,1415029028600221699,selam minum air nonton sepak bola gembira cium wanita istri marah sukses ppkm darurat laksana protokol sehat disiplin paten,0.30173206,neutral speech
774,1414561265356136448,gertak sambal kena batu persis baris sakit hati kadrun kerja nyinyir ngebacot mulut sukses ppkm darurat laksana protokol sehat disiplin paten,0.33588308,neutral speech
775,1414518125119242246,bisnis ndasmu zamam kuda gigit batu korupsi kuasa oo tahu mental maling lanjut cain,-0.16372281,dangerous speech
776,1414088083448819716,anjing ku yan harahap tolol sok pintar bilang raja king tolol bahasa inggris nyambung jilat dasar jilat ahy iby modal nyinyir ngebacot mulut paten,0.08090931,neutral speech
777,1414055975670091778,tega isu bohong s selesai,-0.33721328,dangerous speech
778,1413894149493854212,joko widodo presiden ri rakyat indonesia cinta jajar atas pandemi covid do dukung contoh tokoh provokator kerja nyinyir ngebacot mulut,0.18416104,neutral speech
779,1413499335505899531,adik pandemi covid dukung ppkm darurat perintah keras rakyat cinta bsh kadrun unya nyinyir ngebacot mulut paten,0.43522406,neutral speech
780,1413143758233690119,anjing ku ambarsari kaing kaing comberan mampus sari,-0.19283536,dangerous speech
781,1412696058514182148,pandemi covid nyinyir ngebacot bunuh mundur bangsa gagal malu kerja keras joko widodo presiden ri jajar bawah rw desa kerja duduk bonceng,0.26587448,neutral speech
782,1412300936735727622,mantap lbp komandan ppkm darurat bsh kadrun tenaga kerja asing nyinyir ngebacot mulut mingkem bikin rusuh tangkap biang kerok kasih ajar paten,0.4230366,neutral speech
783,1411580189717372929,sakit jiwa alias gila bicara kumur ngeri bsh kadrun selesai era joko widodo presiden ri cinta rakyat sukron paten,0.41343707,neutral speech
784,1411519822953730049,ppkm darurat komando lbp rizal ramly perintah dablek tuduh ngebacot bunga utang negeri x lipat lonjak pandemi covid cari panggung empati malu senior luhut b pandjaitan paten,0.44660032,neutral speech
785,1411290138441748482,tolol dunia sok bicara politik legal lawan tk toto gelap kakak,-0.13296229,dangerous speech
786,1411157937851035650,dukung menang sabar tunggu wangsit,-0.23363572,dangerous speech
787,1411003932646678532,hibur malam jelang tanggal juli dukung laksana program perintah joko widodo presiden ri disiplin pandemi covid tingkat turun pimpin lbp tanggal juli paten,0.23990762,neutral speech
788,1410783413641039876,baris sakit hati kane aje pecat ksp cari indentitas kakak wassalam,0.037953198,neutral speech
789,1410602788195758085,ppkm darurat lbp sebar hoaks tindak hukum warning coba langgar af rengek rengek tangis anak medan p e r c a penting dukung poll paten,0.2516084,neutral speech
790,1410571137818325000,hujat biadap joko widodo presiden ri jokowi utus allah selamat indonesia cinta baris sakit hati kadrun hancur idelogi pancasila uud bhinneka tunggal ika nkri,0.06711906,neutral speech
791,1410560101769830408,kader partai demokrat ahy ngebacotnya perintah joko widodo presiden ri tong kosong nyaring bunyi beda kader partai demokrat jenderal pur dr moeldoko diam emas paten,0.34802574,neutral speech
792,1410551035777601542,mahasiswa ditunggangngi baris sakit hati kadrun bakar bendera pdi juang bendera kadin kunjung dinas presiden ri joko widodo kendari sulawesi tenggara demo baca polisi tni apa demo bayar,0.20942384,neutral speech
793,1410180342753816589,terima kasih joko widodo presiden ri jelas pandemi virus corona rakyat indonesia cinta laksana protokol sehat disiplin paten,-0.10584006,dangerous speech
794,1410054378724085764,berkat ku percaya joko widodo mampus modal jual agama,0.112006485,neutral speech
795,1409997435045244928,sadar suruh jual agama melulu kerja nakut i agama sara fitnah ujar benci teror jadi gabenar akibat kerja kerja kerja ngedumel bego fanatik sempit,-0.08926761,dangerous speech
796,1409876409607200781,anjing stres comberan nana guk guk guk cain,-0.18640631,dangerous speech
797,1409859787668418561,kirim selamat indonesia bsh kadrun rakyat terima kasih berani bubar hti fpi selamat indonesia cinta paten,-0.034449607,dangerous speech
798,1409801045622935552,mbayu llajr ditamba tulis rawan celaka rawan celaka do i tangis irawan celaka panggil rawan laksana protokol sehat disiplin badai covid,0.06690538,neutral speech
799,1409731343139840001,manusia kardus pecat cari sempat ngebacot stres,0.061867833,neutral speech
800,1409694508514615300,teropong aktivis kampus suka serang joko widodo presiden ri baca keluarga baris sakit hati keluarga kadrun ngeri kakak tahu malu aaccchhhh paten,-0.046853364,dangerous speech
801,1409512461007421448,cinta presiden ri rakyat tega hakim joko widodo macan fitnah buat rakyat ngebacot melulu laksana protokol sehat disiplin,0.10996243,neutral speech
802,1409116300098473986,manfaat laksana protokol sehat disiplin dukung perintah joko widodo jajar keras,0.37989396,neutral speech
803,1409107476515987462,bem ui kumat ngerasanin joko widodo perintah kutip benar ragu hormat kerja keras omdo omong malu mahasiswa lho,0.22429812,neutral speech
804,1409013426932776960,sakit dukung alam bebas puluh do i ngebacot sara fitnah buat senang teror fakta do i dukung kalah mutlak dlm jarah laut tidur bela,0.058276176,neutral speech
