,ID,Tweets,clean_tweets,Social,Historical,Dehumanization,Accusation,Attack,Threat,Loyalty,severity,speech_category
442,1.5322E+18,"Yang bikin meme ini siapa lagi kalau bukan barisan sakit hatikadrun, sudalah anjing menggonggong Pak Joko Widodo Presiden RI ke 7 tetap terusssssss dicintai Rakyat Indonesiatercinta dan faktanya masih banyak yg memohon diperpanjang bahkan 3 Priode Presiden RI MERDEKA. https://t.co/wmIzoiPZAo",bikin meme baris sakit hati kadrun suda anjing gonggong joko widodo presiden ri cinta rakyat indonesia cinta fakta mohon panjang periode presiden ri,1,0,1,0,0,0,0,0.4,hate speech
443,1.53206E+18,"@Kirana_perwani @EliaTarigan6 Malu nie ye ketahuan siapa kau, ha ha ha masih dendam nie ye kepancing kau sama Aku sudah deh Aku tau siapa kau ha ha ha nggak levellah sama Aku Poltak dilawan sudah bobo dulu nanti baunya makin kecium kemana mana Raja Bohong Shalom",malu tahu dendam pancing level poltak lawan bobo unya cium raja bohong,0,0,0,1,0,0,0,0.23,abusive language
444,1.53206E+18,@Kirana_perwani @EliaTarigan6 Ha ha ha Raja Pembohong tambah pesong/gila malu nie ye ketahuan tk ngibul mulut gede ngaku2 ditwitt pernah keluar negeri malu2in Kaum Wanita Jujur yg baik2 Selamat Malam Shalom.,raja bohong pesong gila malu tahu tk bohong mulut gede aku ditwitt negeri malu in kaum wanita jujur selamat malam,0,0,0,1,1,0,0,0.26,hate speech
445,1.53204E+18,"@Kirana_perwani @EliaTarigan6 Oh oh oh kamu ketahuan ha ha ha pembohong besar, ngaku sering keluar negeri tapi tdk ada fotonya ha ha ha sekali pembohong tetap pembohong nggak ada malunya masih saja ngetwitt kacian deh.",tahu bohong aku negeri foto bohong bohong malu ngetwitt kakak,0,0,0,1,0,0,0,0.23,abusive language
446,1.53203E+18,@Kirana_perwani @EliaTarigan6 Mana foto pernah diluar negeri ha ha ha pembohong malu dong Sip deh.,foto luar negeri bohong malu,0,0,0,1,0,0,0,0.23,abusive language
447,1.53203E+18,@Kirana_perwani @zigarose2 Mana foto diluar negerinya ha ha ha pembohong malu deh nggak ngaca Oke.,foto luar negeri bohong malu ngaca,0,0,0,1,0,0,0,0.23,abusive language
448,1.53203E+18,"@zigarose2 kalau mau masuk ikut komentar jgn lihat sepotong2, tolong dong lihat dari awal bagaimana anjingKu kirana menghina Aku ha ha ha jadi dia yg mulai menggonggong dan jauh lebih kurang ajar jadi lihat dong siapa yg mulai Aku tdk kenal kirana anjing itu Sip deh.",masuk komentar lihat potong lihat anjing ku kirana hina gonggong ajar lihat kenal kirana anjing,0,0,1,0,0,0,0,0.065,abusive language
449,1.53201E+18,@Kirana_perwani Nggak ada malunya kau anjingKu kirana ngaku2 perna keluar negeri malu dong mana bukti fotonya ngawur deh ha ha ha.,malu anjing ku kirana aku perna negeri malu bukti foto bicara sembarang,0,0,1,0,0,0,0,0.065,abusive language
450,1.53201E+18,"@Kirana_perwani Ha ha ha pasti belum pernah keluar Negeri ya, jadi takut stroke lucu lucu banget anjingKu kirana Sip deh.",negeri takut stroke lucu lucu anjing ku kirana,0,0,1,0,0,0,0,0.065,abusive language
451,1.532E+18,"@Kirana_perwani @EliaTarigan6 Eh anjingKu kirana bisa juga marah ha ha ha, nanti Aku kasih tulang buaya ya Sip deh.",anjing ku kirana marah kasih tulang tidak setia,0,0,1,0,0,0,0,0.065,abusive language
452,1.532E+18,"@Kirana_perwani @EliaTarigan6 Eh anjingKu Kirana masih menggonggong terusssssss, sudah makan kacian deh Shalom.",anjing ku kirana gonggong makan kakak,0,0,11,0,0,0,0,0.715,dangerous speech
453,1.53191E+18,"@Kirana_perwani @EliaTarigan6 Ha ha ha kiranakadrun makin pesong saja, belum makan sich nanti Aku kirim nasi kotak murah sich biaya hidup kau jgn menggonggong lagi ya mau bobo ach masih ngantuk New York USA jauh banget Shalom.",kirana kadrun pesong makan kirim nasi kotak murah biaya gonggong bobo ach ngantuk new york usa,0,0,1,0,0,0,0,0.065,abusive language
454,1.53188E+18,"@Kirana_perwani @elghazi001 He he he makin pesong nie ye racain Poltak kau lawan, kau wanita tak berguna bagi NKRI tapi Aku kacian mana no rekening biar Super Star kirim Sip deh Shalom.",he he he pesong cain poltak lawan wanita guna nkri kakak rekening super star kirim,0,0,0,0,1,0,0,0.03,hate speech
455,1.53187E+18,"@Kirana_perwani @elghazi001 Sudah ada uang makan siang biar Aku kirim ha ha ha, sudah susah kok sombong yakadrun sich tolol lage kau @Kiran_perwani kacian deh Shalom.",uang makan siang kirim susah sombong kadrun tolol ge kakak,0,0,1,0,0,0,0,0.065,abusive language
456,1.52999E+18,@iimumahat @MegaPKeliduan @PKSejahtera @herumeneutic Telmi telat mikir sich sudah tau simega pk sakit jiwa didukung eh rasis pula kadrun sich Wassalam.,petrodes mega keliduan telat pikir lambat mikir simega jahat kelamin sakit jiwa dukung rasis kadrun wassalam,1,0,1,1,0,0,0,0.63,dangerous speech
457,1.52999E+18,"@Kirana_perwani @MegaPKeliduan Eh ada anjing menggonggong, kasih Tulang ach biar diam Sip deh Wassalam.",petrodes mega keliduan anjing gonggong kasih tulang ach diam wassalam,0,0,1,0,0,0,0,0.065,abusive language
458,1.52999E+18,"@Kirana_perwani @MegaPKeliduan Ha ha ha telmi telat mikir nie ye, baru sadar mendukung simega pk yg sakit jiwa karenakadrun benci benar2 cinta sama Aku malu nie ye Poltak dilawan Sip deh Wassalam MERDEKA.",petrodes mega keliduan telat pikir lambat mikir sadar dukung simega jahat kelamin sakit jiwa kadrun benci cinta malu poltak lawan wassalam,0,0,1,0,0,0,0,0.065,abusive language
459,1.52986E+18,"@MegaPKeliduan Jangan makin kau kasih lihat ketololan kau, sudah kalau buta hukum belajar dulu ha ha ha dimana rasisnya, yg rasis itu kau mega pk dan harus segera ditahan dimana rumah kau biar dijemput Sip deh Shalom MERDEKA.",petrodes mega keliduan kasih lihat tolol buta hukum ajar rasisnya rasis mega jahat kelamin tahan rumah jemput,1,0,0,1,0,0,0,0.565,dangerous speech
460,1.52981E+18,"@friscadilla_17 @MegaPKeliduan Kasus ? RS nggak ada kasus, yg ada kasus rasis simega pk dia sudah mau ditangkap ha ha ha  Sip deh.",petrodes mega keliduan rs rasis simega jahat kelamin tangkap,1,0,0,1,0,0,0,0.565,dangerous speech
461,1.5298E+18,@gentosugito Hanya orang goblok senang dibilang goblok ha ha ha Wassalam.,bodoh senang bilang bodoh wassalam,0,0,0,1,0,0,0,0.23,abusive language
462,1.52979E+18,@gentosugito Hey goblok kali kau lebih dari 1/2 Keluarga Besar Aku Agamanya Islam Sip deh MERDEKA.,hai bodoh keluarga agama islam,1,0,0,1,0,0,0,0.565,dangerous speech
463,1.52979E+18,"@WinModerat @MegaPKeliduan @DokFun Makin bocor saja kau mega kenapa tdk 100% ha ha ha yg rasis itu kali kau, hati2 sebentar lagi pesong yg ngaku Antropogi eh sok ngomongin Hukum jangan kau ajari Ikan berenang bisa makin pesong Shalom MERDEKA.",petrodes mega keliduan bocor mega rasis hati sebentar pesong aku antropogi sok bicara hukum ajar ikan renang pesong,1,0,0,1,0,0,0,0.565,dangerous speech
464,1.52958E+18,@putra_jamparing @siGamU_b_i_t @MegaPKeliduan @ListyoSigitP Ha ha ha Poltak dilawan mana ada istilah kabur Pengikut Setia Tuhan Yesus gitu kacian deh dimana rasisnya Aku tertawa termehek mehek Shalom MERDEKA.,petrodes mega keliduan poltak lawan istilah kabur ikut setia kakak rasisnya termehek mehek,1,0,0,0,0,0,0,0.335,neutral speech
465,1.5291E+18,@EmhadiUsman Dimana rasisnya jgn memaksakan kehendak ingat Polisi Kita sangat Profesional Sip deh Shalom.,rasisnya paksa hendak polisi profesional,1,0,0,0,0,0,0,0.335,neutral speech
466,1.52882E+18,"@MegaPKeliduan hanya orang sakit/pesong yg mengatakan Aku rasis, kau boleh benci Aku tapi jgn Fitnah ingat Rakyat Papuatercinta nggak ada yg marah mereka semua Sahabat Aku MERDEKA.",petrodes mega keliduan sakit pesong rasis benci fitnah rakyat papua cinta marah sahabat,1,0,0,0,0,0,0,0.335,neutral speech
467,1.52835E+18,@JokoLipService @MegaPKeliduan Marah nie ye tolol sich ha ha ha kadrun Sip deh Wassalam.,petrodes mega keliduan marah tolol kadrun wassalam,0,0,1,0,0,0,0,0.065,abusive language
468,1.52833E+18,@JokoLipService @MegaPKeliduan kadrun kale yg dukung Shalom MERDEKA.,petrodes mega keliduan kadrun kakak dukung,0,0,1,0,0,0,0,0.065,abusive language
469,1.52732E+18,"@KZukri Ha ha ha 2,3 juta tau eh kaukadrun followersnya hitungan jari ngaca Shalom.",juta kadrun followersnya hitung jari ngaca,0,0,1,0,0,0,0,0.065,abusive language
470,1.52731E+18,@eef_heryanto @KZukri @MegaPKeliduan Gagal mengadu domba marah nie ye ha ha hakadrun sich MERDEKA.,petrodes mega keliduan gagal adu domba marah kadrun,0,0,1,1,0,0,0,0.295,hate speech
471,1.52731E+18,@HukumDan Sesama Pengikut Setia Tuhan Yesus jgn mau diadu domba samakadrun ha ha ha Shalom.,ikut setia adu domba kadrun,0,0,1,1,0,0,0,0.295,hate speech
472,1.52728E+18,"@evalez_fr @QQ__cat @AnonBy Suka2 kalian mau rasis Kepada Suku Batak !, Kami sudah melalui itu semua Faktanya Kami sebagai Rakyat Indonesiatercinta Suku yg Berhasil dan Sukses Mauliate MERDEKA.",suka rasis suku batak fakta rakyat indonesia cinta suku hasil sukses mauliate,1,0,0,1,0,0,0,0.565,dangerous speech
473,1.52618E+18,"@bustang72 @MegaPKeliduan Ha ha ha jgn sembarangan mengatas namakan satu kaum, nanti dibilang goblok Sip deh.",petrodes mega keliduan sembarang atas nama kaum bilang bodoh,0,0,0,1,0,0,0,0.23,abusive language
474,1.52496E+18,@is_pelssy @DeJee_007 @jokowi @lone_g82 @desita5769 @dessysoemarko_ @Dipanegara_ @HafisSapardi @MadamBacotz @ch1r0_i @ISTANA_CLina10 @Kimberley20101 Ha ha ha yg asli rasis kadrun kau dukung habis kacian deh.,jokowi asli rasis kadrun dukung habis kakak,1,0,1,1,0,0,0,0.63,dangerous speech
475,1.52466E+18,"Ini manusia dungunya kebangetan, tolong jgn samakan ORBA &amp; Orde Reformasi kasihan kau mau jadi pengamat masih kurang pas yg ada pembaca jadi teringat perabotan dapur &amp; gorden yg kau gondol dan pindahkan kerumah dari rumah dinas setelah out jadi mantri lanjutkan  MERDEKA. https://t.co/haakDJxtgB",manusia dungu banget samak orba orde reformasi kasihan amat baca perabot dapur gorden gondol pindah rumah rumah dinas out mantri lanjut,0,1,0,0,0,0,0,0.165,neutral speech
476,1.52461E+18,Pendukung setia Pak Joko Widodo Presiden RI ke 7 tdk tukang lapor walaupun Kami berkuasa biarlah nanti Rakyat Indonesiatercinta yg menilai hasil kinerjanya jadi beda banget dgn yg kadrun belum berkuasa tapi Sok Kuasa sebentar2 lapor MERDEKA. https://t.co/qWeT15f579,dukung setia joko widodo presiden ri tukang lapor kuasa rakyat indonesia cinta nilai hasil kerja beda kadrun kuasa sok kuasa sebentar lapor,0,0,1,0,0,0,1,0.175,hate speech
477,1.52458E+18,@JokoLipService @DivHumas_Polri Ha ha ha memercik air didulang terpercik mukakadrun Sip deh.,divisi hubung masyarakat polri percik air dulang terpercik muka kadrun,0,0,1,0,0,0,0,0.065,abusive language
478,1.52458E+18,@RAHMAN61555079 kadrun followersMU masih segitu mau coba2 mempengaruhi Rakyat Indonesiatercinta kacian deh Wassalam.,kadrun followersmu coba pengaruh rakyat indonesia cinta kakak wassalam,0,0,1,0,0,0,0,0.065,abusive language
479,1.52421E+18,@Syapran_s Tolol banget pendapat niekadrun ha ha ha Wassalam.,tolol dapat kadrun wassalam,0,0,1,0,0,0,0,0.065,abusive language
480,1.52385E+18,"Memercik air didulang terpercik muka sendiri, ingat Pilkada menjadikan Gabenar semua Rakyat Indonesiatercinta tau dan juga Dunia kemenangannya karena SARA Fitnah Ujaran kebencianTeror nggak ada malunya dan tidak pernah ada rasa malu bukan Indonesia Asli sich MERDEKA. https://t.co/4mhhrayg2q",percik air dulang terpercik muka pilih kepala daerah jadi gabenar rakyat indonesia cinta dunia menang sara fitnah ujar benci teror malu malu indonesia asli,1,0,0,1,0,0,0,0.565,dangerous speech
481,1.52353E+18,Setuju banget karena apa yg dikatakan Bu Megawati Soekarnoputri berdasarkan Pengalaman sebagai Negarawan Sejati ditekan habis2an Era Orde Baru dan Berkat Tuhan Bangkit di Era Reformasi mari Kita Rakyat Indonesiatercinta Satu Barisan bersama PDI Perjuangan MERDEKA. https://t.co/p3VOAfBIbq,tuju megawati soekarnoputri alam negarawan sejati tekan habis an era orde berkat bangkit era reformasi rakyat indonesia cinta baris pdi juang,0,1,0,0,0,0,0,0.165,neutral speech
482,1.52316E+18,@joejuve1987 kadrun semua cara dilakukan utk memojokkan Presiden RI Bpk Joko Widodo karena mereka tdk bisa jualan agama lagi dgn ngebodohi Rakyat Indonesiatercinta MERDEKA.,kadrun pojok presiden ri joko widodo jual agama ngebodohi rakyat indonesia cinta,1,0,1,0,0,0,0,0.4,hate speech
483,1.52316E+18,@Didin_Mahmuddin @keuangannews_id Itu kata kadrun karena tdk bisa lagi jualan agama ha ha ha Wassalam.,kadrun jual agama wassalam,1,0,1,0,0,0,0,0.4,hate speech
484,1.52286E+18,@Soemir28 @putrafajar1945 @DKIJakarta Ini yg followersnya cuma seribu lebih sudah sombong gimana kalau jutaan ha ha ha karena itukadrun sampai kapanpun tetap kalah alias cuci piring kacian deh MERDEKA.,followersnya ribu sombong juta kadrun kalah alias cuci piring kakak,0,0,1,0,0,0,0,0.065,abusive language
485,1.52277E+18,"@HasanHabibu2 Ha ha ha followers seupil ngancam nie ye, kadrun sich Sip deh.",followers upil ngancam kadrun,0,0,1,0,0,0,0,0.065,abusive language
486,1.52277E+18,"@ardianTaka Ha ha ha amanlah, yg bikin rusuh kadrun dan pendukungnya, kacian deh IQ jongkok Sip deh.",aman bikin rusuh kadrun dukung kakak iq jongkok,0,0,1,0,0,0,0,0.065,abusive language
487,1.52276E+18,@anangprash Nanti Aku kirim kaca dimana rumah kau kadrun ? biar ngaca sebelum komentar ha ha ha marah nie ye congor bau Sip deh.,kirim kaca rumah kadrun ngaca komentar marah mulut,0,0,1,0,0,0,0,0.065,abusive language
488,1.52276E+18,"@HukumDan Ha ha ha jaran Aku jajaran, jaran = kuda kadrun hidung bengkok Sip deh.",jaran jajar jaran kuda kadrun hidung bengkok,0,0,1,0,0,0,0,0.065,abusive language
489,1.52274E+18,"Gabenar kalau Anak Medan bilang yg kau lakukan itu Sakitnya tidak seberapa, tapi Malunya ini ha ha ha kadrun sich taunya hanya ngaku2 saja kerjaannya Nol Besar MERDEKA. https://t.co/ZEp6TjQws4",gabenar anak medan bilang laku sakit malu kadrun unya aku kerja nol,0,0,1,0,0,0,0,0.065,abusive language
490,1.52274E+18,"Jelas terang benderang yg bangun Gedung Olahraga BMW Pak Joko Widodo Gubernur DKI, eh kadrun Gabenar hanya menikmati &amp; mengaku ngaku saja kerjaannya malu dong 80% Dana Proyek Pemerintah Pusat Presiden RI ke 7 Bpk Joko Widodo dinamai JIS MERDEKA.https://t.co/Lo84435Xza",terang benderang bangun gedung olahraga bmw joko widodo gubernur dki kadrun gabenar nikmat aku aku kerja malu dana proyek perintah pusat presiden ri joko widodo nama jis,0,0,1,0,0,0,0,0.065,abusive language
491,1.52256E+18,@bangajee Dungunya kau saja kok mau berantam ha ha ha kadrun makin pesong Sip deh.,dungu rantam kadrun pesong,0,0,1,0,0,0,0,0.065,abusive language
492,1.52256E+18,@HukumDan kadrun sejak kapan Aku jadi adik kau ha ha ha nanti hidung kau makin bengkok Sip deh.,kadrun adik hidung bengkok,0,0,1,0,0,0,0,0.065,abusive language
493,1.52211E+18,"@Predator_4848 Ha ha ha pintar nie ye, pintar berbohong dan jualan sara belum lagi pendukungnya modalnya hanya fitnah ujaran kebencian teror mau dibawa kemana ini RItercinta MERDEKA.",pintar pintar bohong jual sara dukung modal fitnah ujar benci teror bawa ri cinta,1,0,0,1,0,0,0,0.565,dangerous speech
494,1.52202E+18,"Beginilahkadrun eh Presiden RI ke 7 Bpk Joko Widodo yg seiman dgn beliu tdk pernah ada yg benar dihidung mereka, semua langkahnya yang baik mau diatur tolong belajar sejarah Republik Indonesiatercinta Yogyakarta tempat bersejarah Indonesia Merdeka Maturnuwun MERDEKA. https://t.co/otyFpVjs3h",kadrun presiden ri joko widodo iman beliu hidung langkah atur ajar sejarah republik indonesia cinta yogyakarta sejarah indonesia maturnuwun,0,0,1,0,0,0,0,0.065,abusive language
495,1.52201E+18,"Beginilah analis kadrun yg sakit hati 2X gagal jadi Komisaris Utama Perusahaan BUMN dipecat krn tdk tau kerja, dendam kesumat membandingkan Presiden dgn Gabenar yg semua Rakyat Indonesiatercinta merasakan keberhasilan Gubernur sebelum menjadi Presiden RI ke 7 MERDEKA https://t.co/UiSOCCGdId",analis kadrun sakit hati x gagal komisaris utama usaha bumn pecat kerja dendam kesumat banding presiden gabenar rakyat indonesia cinta rasa hasil gubernur presiden ri,0,0,1,0,0,0,0,0.065,abusive language
496,1.52129E+18,"@CNNIndonesia kadrun apapun yg dilakukan Pak Joko Widodo Presiden RI salah, pakai kaca mata kuda sich Wassalam.",kadrun apa joko widodo presiden ri salah pakai kaca mata kuda wassalam,0,0,1,0,0,0,0,0.065,abusive language
497,1.52071E+18,"Ha ha ha lucu2 banget pada kebakaran jenggot niekadrun melihat ada yg ngomong SARA, eh lupa ya yg selama ini kerjanya tiada hari tanpa SARA memercik air didulang terpercik muka badak sendiri Mantap MERDEKA.",lucu bakar jenggot kadrun bicara sara lupa kerja tiada sara percik air dulang terpercik muka badak mantap,0,0,1,0,0,0,0,0.065,abusive language
498,1.52069E+18,"@IskhanFath67 Ha ha ha Aku tdk pernah ngutang, hey anjingKu putrakawon bangsat Shalom.",ngutang hai anjing ku putrakawon bangsat,0,0,1,1,0,0,0,0.295,hate speech
499,1.52067E+18,"kadrun pada stresssssss melihat Profesor ngomongin SARA, ha ha ha marah nie ye sama yg kelakuannya beti beda2 tipis ini namanya karma MERDEKA.",kadrun stres profesor bicara sara marah laku beda tipis beda tipis nama karma,0,0,1,0,0,0,0,0.065,abusive language
500,1.52067E+18,"@Sanalu_Bis Hanya orang tolol yg mengatakan TNI takut, pasti kaukadrun MERDEKA.",tolol tni takut kadrun,0,0,1,0,0,0,0,0.065,abusive language
501,1.52058E+18,"Partai mana yg dukung ha ha ha pening Aku Tanteeeeeee, Pilpres masih 2 thn lebih eh sudah ada yg pesong/gila semakin lucu saja mereka kadrun sich mari beli daster banyak2 dan warnanya jangan hanya putih hitam &amp; abu2 juga yg merah ungu kuning telor asin Paten MERDEKA. https://t.co/bxcvpRhzIq",partai dukung pening tanteeeeeee pilpres pesong gila lucu kadrun beli daster warna putih hitam abu merah ungu kuning telor asin paten,1,0,1,0,0,0,0,0.4,hate speech
502,1.51987E+18,"Bohooooooog ya tetap saja pembohong, kalau tdk pernah jujur ya begitulah membagi bagikan kaos kampanye Pilpres juga berbohong Waspada waspada waspadalah Bulan Puasa saja berani berbohohong gimana mau jadi Presiden RI Rakyat tdk berdosa pasti dibohongi MERDEKA.",bohooooooog bohong jujur bagi kaos kampanye pilpres bohong waspada waspada waspada puasa berani berbohohong presiden ri rakyat dosa bohong,1,0,0,1,0,0,0,0.565,dangerous speech
503,1.51965E+18,@Gandawan Sudah menang Gabenar karena SARA Fitnah Ujaran kebencianteror eh sigoblok ini masih ngebacot ha ha ha Shalom.,menang gabenar sara fitnah ujar benci teror sigoblok ngebacot,1,0,0,1,0,0,0,0.565,dangerous speech
504,1.51953E+18,"@YustinaRahayu3 @Dhani56205218 @bpkri @KPK_RI @Ahok @basuki_btp @Dennysiregar7 @ChusnulCh__ @RaniKancana__ @firzahusainInc @AhokBasuki_btp Ahok mereka kalahkan dgn SARA Fitnah Ujaran kebencian Teror, tapi Berkat Tuhan satu persatu mereka menerima hukumannya MERDEKA.",denny siregar ahok kalah sara fitnah ujar benci teror berkat satu terima hukum,0,0,0,1,0,0,0,0.23,abusive language
505,1.51857E+18,"Melihat dan mendengar apa yg diucapkan Rakyat NTT dari hatimereka yg paling dalam mestinya kalian barisan sakit hatikadrun yg suka mengkompori mahasewa mestinya malu, mau diletakkan dimana itu muka malu dong sama Ibu Pertiwi MERDEKA.https://t.co/M69IAXSq1t",dengar rakyat ntt hati baris sakit hati kadrun suka mengkompori mahasewa malu letak muka malu pertiwi,0,0,1,0,0,0,0,0.065,abusive language
506,1.51841E+18,"Sudah jelaskan dan terang benderang tolong barisan sakit hatikadrun jangan telmi telat mikir, pernyataan ini sangat tegas Ibu Megawati Soekarnoputri Negarawan Sejati yg juga Ketua Umum PDI PerjuanganPresiden RI ke 5 yg dicintai Rakyat MERDEKA.https://t.co/vl02LgWnp5",terang benderang baris sakit hati kadrun telat pikir lambat mikir nyata megawati soekarnoputri negarawan sejati ketua pdi juang presiden ri cinta rakyat,0,0,1,0,0,0,0,0.065,abusive language
507,1.5184E+18,"Barisan sakit hati didukungkadrun yg kerjanya jualan mayoritas  agama berjilid jilid seperti Film Rambo menolak Ambang Batas, Fakta Mahkamah Konstitusi  Putusannya terusssssss saja mensyahkan Ambang Batas dan Hasil Survei Rakyat Indonesiatercinta juga mendukung MERDEKA.",baris sakit hati dukung kadrun kerja jual mayoritas agama jilid jilid film rambo tolak ambang batas fakta mahkamah konstitusi putus syah ambang batas hasil survei rakyat indonesia cinta dukung,1,0,1,0,0,0,0,0.4,hate speech
